nama_sekolah,npsn,bentuk_pendidikan,status_sekolah,kecamatan,kode_kecamatan,kabupaten,kode_kabupaten,provinsi,kode_provinsi,jumlah_guru_ptk,jumlah_pegawai,jumlah_peserta_didik,jumlah_rombel,jumlah_ruang_kelas,jumlah_lab,jumlah_perpustakaan,jumlah_kirim_sinkron,sinkron_terakhir,sekolah_id_enkrip
SD NEGERI 143 TETEHAKA,40404559,SD,Negeri,Kec. Tontonunu,200720,Kab. Bombana,200700,Prov. Sulawesi Tenggara,200000,9,1,62,6,4,0,0,46,17 Apr 2026 19:33:21,6A00575428AB0802D5D0
SD NEGERI 59 TONGKOSENG,40402468,SD,Negeri,Kec. Tontonunu,200720,Kab. Bombana,200700,Prov. Sulawesi Tenggara,200000,12,4,200,9,9,0,1,16,27 Apr 2026 10:35:27,4585D6B17149072AE07B
SD NEGERI 85 TONTONUNU,40402446,SD,Negeri,Kec. Tontonunu,200720,Kab. Bombana,200700,Prov. Sulawesi Tenggara,200000,15,2,129,7,9,0,1,29,03 Apr 2026 12:08:38,E57C2B305E9D731967FD
SDS SANGKAMA,69775672,SD,Swasta,Kec. Tontonunu,200720,Kab. Bombana,200700,Prov. Sulawesi Tenggara,200000,2,2,15,5,2,0,0,6,09 Feb 2026 08:36:28,42820BB0909BC90F3511
SDS TOLUTO,69899642,SD,Swasta,Kec. Tontonunu,200720,Kab. Bombana,200700,Prov. Sulawesi Tenggara,200000,1,0,0,0,0,0,0,0,,97596DA581F163F344E0
SD-SMP SATAP NEGERI 05 TONTONUNU,40403617,SMP,Negeri,Kec. Tontonunu,200720,Kab. Bombana,200700,Prov. Sulawesi Tenggara,200000,23,2,115,6,6,2,1,46,06 Mar 2026 08:34:49,2B9FC6E3E5966865884D
SMP NEGERI 33 TONTONUNU,69787682,SMP,Negeri,Kec. Tontonunu,200720,Kab. Bombana,200700,Prov. Sulawesi Tenggara,200000,16,0,27,3,2,4,1,63,28 Apr 2026 20:44:48,7FD2A50D156212F91C86
SMP SWASTA TONTONUNU,40403616,SMP,Swasta,Kec. Tontonunu,200720,Kab. Bombana,200700,Prov. Sulawesi Tenggara,200000,6,2,12,3,3,1,1,22,03 Apr 2026 19:27:35,3625BAF003711505F3B8
SMA SWASTA TONGKOSENG,69760845,SMA,Swasta,Kec. Tontonunu,200720,Kab. Bombana,200700,Prov. Sulawesi Tenggara,200000,17,2,108,5,5,1,1,9,26 Apr 2026 13:40:44,2C7B86DF679F07973DDF
SMA SWASTA TONTONUNU,40404279,SMA,Swasta,Kec. Tontonunu,200720,Kab. Bombana,200700,Prov. Sulawesi Tenggara,200000,9,1,86,3,1,0,1,22,11 Apr 2026 19:48:43,97741685937583CBB49D
