nama_sekolah,npsn,bentuk_pendidikan,status_sekolah,kecamatan,kode_kecamatan,kabupaten,kode_kabupaten,provinsi,kode_provinsi,jumlah_guru_ptk,jumlah_pegawai,jumlah_peserta_didik,jumlah_rombel,jumlah_ruang_kelas,jumlah_lab,jumlah_perpustakaan,jumlah_kirim_sinkron,sinkron_terakhir,sekolah_id_enkrip
SDN BAROKAH,20206945,SD,Negeri,Kec. Kutawaringin,020833,Kab. Bandung,020800,Prov. Jawa Barat,020000,9,3,440,12,9,0,1,18,07 Mar 2026 01:23:20,5A30D200986812E882EB
SDN BOBOJONG,20206996,SD,Negeri,Kec. Kutawaringin,020833,Kab. Bandung,020800,Prov. Jawa Barat,020000,7,1,104,6,6,0,0,14,06 Mar 2026 22:50:05,3BE2365C799AC9C02EAD
SDN BUANA MEKAR,20206932,SD,Negeri,Kec. Kutawaringin,020833,Kab. Bandung,020800,Prov. Jawa Barat,020000,8,1,300,10,7,0,1,40,05 Apr 2026 08:45:06,7730AF4B611E530277AA
SDN CIBODAS 01,20207858,SD,Negeri,Kec. Kutawaringin,020833,Kab. Bandung,020800,Prov. Jawa Barat,020000,7,3,222,7,6,0,0,35,10 Apr 2026 07:12:16,2A29CAD28FAD18DD00B5
SDN CIBODAS 02,20207842,SD,Negeri,Kec. Kutawaringin,020833,Kab. Bandung,020800,Prov. Jawa Barat,020000,8,0,205,6,6,0,0,14,06 Mar 2026 23:57:01,C4EEEACA16606BAF1F60
SDN CIHARUMAN,20208215,SD,Negeri,Kec. Kutawaringin,020833,Kab. Bandung,020800,Prov. Jawa Barat,020000,8,3,301,10,6,0,1,21,07 Apr 2026 12:16:29,86732EB113FE51A6DBBF
SDN CIKUNDUL,20208097,SD,Negeri,Kec. Kutawaringin,020833,Kab. Bandung,020800,Prov. Jawa Barat,020000,6,1,86,6,6,0,1,5,06 Mar 2026 23:02:56,6D9199A6761FC0D30F28
SDN CILAME,20208101,SD,Negeri,Kec. Kutawaringin,020833,Kab. Bandung,020800,Prov. Jawa Barat,020000,6,3,287,8,7,0,0,11,27 Apr 2026 10:04:07,B51D0DE142457BB23086
SDN CIPEUNDEUY,20207514,SD,Negeri,Kec. Kutawaringin,020833,Kab. Bandung,020800,Prov. Jawa Barat,020000,7,1,174,6,6,0,1,5,04 Apr 2026 16:43:09,FF52F8DF363A2CB95DF4
SDN CISEAH,20207761,SD,Negeri,Kec. Kutawaringin,020833,Kab. Bandung,020800,Prov. Jawa Barat,020000,8,4,346,11,7,0,1,11,14 Apr 2026 09:40:44,831ACC83C6D5DA0A2AB2
SDN CITIRU 01,20207739,SD,Negeri,Kec. Kutawaringin,020833,Kab. Bandung,020800,Prov. Jawa Barat,020000,8,2,225,6,15,0,1,12,05 Apr 2026 17:24:54,5FAB532AB3CEEFFEFC5E
SDN CITIRU 04,20207819,SD,Negeri,Kec. Kutawaringin,020833,Kab. Bandung,020800,Prov. Jawa Barat,020000,4,3,72,6,5,0,1,8,03 Apr 2026 12:51:47,A0946C808549056C0B88
SDN GAJAHKARAMAT,20207650,SD,Negeri,Kec. Kutawaringin,020833,Kab. Bandung,020800,Prov. Jawa Barat,020000,7,1,221,6,6,0,1,8,18 Apr 2026 09:21:05,A840D916A1A3677BACD3
SDN GALIHPAKUAN,20207632,SD,Negeri,Kec. Kutawaringin,020833,Kab. Bandung,020800,Prov. Jawa Barat,020000,5,4,65,6,5,0,1,18,28 Apr 2026 14:32:23,0A10BFBC4C6A4FCE43AC
SDN GUNUNG GEULIS,20207691,SD,Negeri,Kec. Kutawaringin,020833,Kab. Bandung,020800,Prov. Jawa Barat,020000,8,2,230,6,7,0,1,16,06 Mar 2026 23:01:03,A5FE213E6D99CE6E3050
SDN JATISARI,20205590,SD,Negeri,Kec. Kutawaringin,020833,Kab. Bandung,020800,Prov. Jawa Barat,020000,9,3,328,12,7,0,1,11,27 Apr 2026 10:43:39,6C59B6E8E4235006BEE8
